sample	assembler	binID	pass.MIMAG_high	pass.MIMAG_medium	pass.GUNC	GUNC.n_contigs	GUNC.n_genes_called	GUNC.n_genes_mapped	GUNC.divergence_level	GUNC.contamination_portion	GUNC.n_effective_surplus_clades	GUNC.BRS	GUNC.CSS	checkM.lineage	checkM.genome_size	checkM.GC	checkM.coding_density	checkM.N50	checkM.longest_contig	checkM.mean_contig_length	checkM.translation_table	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	BUSCO_generic.D	BUSCO_generic.S	BUSCO_generic.F	BUSCO_generic.M	BUSCO_generic.T	BUSCO_specific.lineage	BUSCO_specific.D	BUSCO_specific.S	BUSCO_specific.F	BUSCO_specific.M	BUSCO_specific.T
EMN001	megahit	bin.7	True	True	True	80	1838	1683	family	0.23	0.66	0.51	0.13	o__Clostridiales (UID1212)	1658761	47.60	85.90	34503	95808	20734	11	94.46	0.00	0.00	0.00	111.00	6.00	7.00	124.00	clostridiales_odb10	0.00	242.00	5.00	17.00	264.00
EMN001	megahit	bin.8	False	True	True	545	1376	1340	kingdom	0.00	0.00	0.92	0.00	o__Lactobacillales (UID355)	971075	46.90	89.87	1835	6865	1781	11	65.12	2.58	55.56	0.00	75.00	27.00	22.00	124.00	lactobacillales_odb10	1.00	172.00	61.00	168.00	402.00
EMN001	megahit	bin.9	False	True	True	756	1867	1788	class	0.02	0.04	0.60	0.31	o__Clostridiales (UID1226)	1525473	39.70	94.56	2133	8156	2001	11	77.64	2.28	33.33	1.00	60.00	27.00	36.00	124.00	clostridiales_odb10	0.00	137.00	48.00	79.00	264.00
OFN001	megahit	bin.1	True	True	True	68	1334	1271	genus	0.45	1.88	0.44	0.15	o__Clostridiales (UID1120)	1487038	38.50	90.74	32976	86385	21868	11	96.81	2.72	20.00	3.00	111.00	7.00	3.00	124.00	clostridiales_odb10	5.00	248.00	4.00	7.00	264.00
OFN001	megahit	bin.10	False	True	True	434	2713	2594	kingdom	0.00	0.00	0.88	0.00	f__Actinomycetaceae (UID1531)	2823600	70.30	87.14	7792	38311	6505	11	81.68	4.47	35.71	1.00	78.00	13.00	32.00	124.00	actinobacteria_class_odb10	2.00	256.00	31.00	67.00	356.00
OFN001	megahit	bin.11	False	True	True	61	1001	952	class	0.07	0.16	0.54	0.12	o__Clostridiales (UID1120)	1135598	39.00	93.19	29035	101768	18616	11	85.82	1.09	33.33	0.00	98.00	3.00	23.00	124.00	clostridiales_odb10	1.00	215.00	4.00	44.00	264.00
OFN001	megahit	bin.12	True	True	True	227	2282	2138	class	0.11	0.26	0.60	0.17	p__Actinobacteria (UID2112)	2514136	62.40	86.18	17206	67348	11075	11	95.42	0.92	50.00	2.00	95.00	12.00	15.00	124.00	coriobacteriales_odb10	2.00	414.00	12.00	120.00	548.00
OFN001	megahit	bin.13	False	True	False	710	2342	2217	order	0.03	0.06	0.81	1.00	k__Bacteria (UID203)	1947089	69.50	88.39	3370	29324	2727	11	55.99	5.17	33.33	0.00	39.00	22.00	63.00	124.00						
OFN001	megahit	bin.14	False	True	True	123	1339	1266	genus	0.21	0.55	0.57	0.18	o__Clostridiales (UID1120)	1491729	46.50	88.98	19464	59757	12127	11	89.72	0.95	66.67	0.00	109.00	4.00	11.00	124.00	clostridiales_odb10	1.00	224.00	9.00	30.00	264.00
OFN001	megahit	bin.15	False	True	False	595	1799	1597	order	0.20	0.47	0.41	0.49	k__Bacteria (UID209)	1489450	64.60	90.16	2886	12222	2433	11	68.10	2.54	50.00	1.00	56.00	23.00	44.00	124.00	synergistetes_odb10	4.00	254.00	28.00	369.00	655.00
OFN001	megahit	bin.16	True	True	True	257	1816	1682	genus	0.63	3.35	0.24	0.15	o__Clostridiales (UID1120)	1916980	57.50	90.34	9896	35709	7430	11	94.61	1.77	100.00	1.00	97.00	10.00	16.00	124.00	clostridiales_odb10	0.00	212.00	23.00	29.00	264.00
OFN001	megahit	bin.17	False	True	True	911	2179	2021	class	0.05	0.11	0.81	0.30	p__Actinobacteria (UID2112)	1738914	62.20	86.75	1974	13421	1908	11	56.69	7.66	33.33	1.00	34.00	22.00	67.00	124.00						
OFN001	megahit	bin.18	False	True	True	1093	4121	3583	order	0.14	0.34	0.35	0.17	k__Bacteria (UID3187)	3895774	61.80	87.36	4578	16572	3544	11	83.23	1.03	50.00	0.00	88.00	23.00	13.00	124.00						
OFN001	megahit	bin.19	False	True	True	32	861	841	kingdom	0.00	0.00	0.85	0.00	o__Clostridiales (UID1120)	953265	39.70	90.06	45498	106547	29789	11	85.93	0.71	0.00	0.00	110.00	5.00	9.00	124.00	clostridiales_odb10	0.00	228.00	4.00	32.00	264.00
OFN001	megahit	bin.2	True	True	True	31	1301	1222	family	0.61	2.68	0.51	0.04	o__Clostridiales (UID1120)	1366658	42.80	87.72	82992	191714	44085	11	94.33	0.00	0.00	0.00	121.00	0.00	3.00	124.00	clostridiales_odb10	1.00	249.00	3.00	11.00	264.00
OFN001	megahit	bin.20	True	True	True	107	1063	1020	class	0.12	0.29	0.53	0.10	o__Clostridiales (UID1120)	1289155	44.60	91.67	17143	67114	11936	11	90.96	0.26	50.00	0.00	110.00	6.00	8.00	124.00	clostridiales_odb10	0.00	232.00	6.00	26.00	264.00
OFN001	megahit	bin.21	False	True	True	897	2181	2071	kingdom	0.00	0.00	0.90	0.00	o__Actinomycetales (UID1812)	1678425	57.60	88.17	1944	7903	1862	11	57.37	1.41	71.43	0.00	45.00	33.00	46.00	124.00	corynebacteriales_odb10	1.00	303.00	136.00	303.00	743.00
OFN001	megahit	bin.3	True	True	False	635	2083	1921	family	0.03	0.06	0.69	1.00	p__Euryarchaeota (UID3)	1915722	31.60	90.87	3655	16464	2988	11	93.67	0.00	0.00						archaea_odb10	0.00	175.00	5.00	14.00	194.00
OFN001	megahit	bin.3	True	True	False	635	2083	1921	family	0.03	0.06	0.69	1.00	p__Euryarchaeota (UID3)	1915722	31.60	90.87	3655	16464	2988	11	93.67	0.00	0.00						methanobacteria_odb10	0.00	708.00	7.00	67.00	782.00
OFN001	megahit	bin.4	False	True	True	107	2255	2192	phylum	0.04	0.08	0.93	0.18	k__Bacteria (UID1452)	2537960	55.70	90.61	35222	108511	23719	11	87.27	2.73	0.00	3.00	104.00	5.00	12.00	124.00	chloroflexi_odb10	2.00	227.00	0.00	42.00	271.00
OFN001	megahit	bin.5	False	True	True	852	2522	2449	kingdom	0.00	0.00	0.93	0.00	c__Deltaproteobacteria (UID3217)	2029427	60.70	91.04	2753	11021	2379	11	74.39	3.53	55.56	0.00	56.00	25.00	43.00	124.00						
OFN001	megahit	bin.6	False	True	False	188	766	637	genus	0.04	0.08	0.34	0.51	k__Bacteria (UID203)	738224	33.70	91.89	4855	18634	3747	11	74.37	0.00	0.00	0.00	62.00	10.00	52.00	124.00						
OFN001	megahit	bin.7	False	True	True	680	2443	2372	kingdom	0.00	0.00	0.89	0.00	f__Actinomycetaceae (UID1531)	2416100	73.60	88.29	4124	22442	3553	11	75.07	3.04	92.31	1.00	66.00	21.00	36.00	124.00	actinobacteria_class_odb10	1.00	211.00	38.00	106.00	356.00
OFN001	megahit	bin.8	True	True	True	90	1469	1363	phylum	0.05	0.11	0.50	0.16	o__Clostridiales (UID1125)	1475352	31.50	91.31	26339	96654	16392	11	97.56	1.22	0.00	0.00	119.00	2.00	3.00	124.00	tissierellales_odb10	0.00	410.00	1.00	22.00	433.00
OFN001	megahit	bin.9	False	True	False	179	1302	1276	genus	0.10	0.22	0.75	0.75	o__Clostridiales (UID1120)	1231822	37.80	88.82	8465	24444	6881	11	60.09	4.39	6.67	7.00	66.00	8.00	43.00	124.00	clostridiales_odb10	11.00	133.00	9.00	111.00	264.00
ESA008	megahit	bin.1	False	True	True	340	884	739	family	0.03	0.07	0.44	0.39	k__Bacteria (UID2495)	608582	48.90	90.51	1777	6482	1733	11	51.95	4.06	0.00	1.00	33.00	25.00	65.00	124.00						
ESA008	megahit	bin.2	False	True	True	312	1308	1216	family	0.61	2.65	0.51	0.18	o__Clostridiales (UID1120)	1145082	43.00	88.02	4122	12343	3670	11	85.18	0.71	0.00	0.00	94.00	15.00	15.00	124.00	clostridiales_odb10	1.00	191.00	28.00	44.00	264.00
PES001	megahit	bin.1	False	True	True	712	1501	1467	kingdom	0.00	0.00	0.94	0.00	o__Clostridiales (UID1226)	1272264	36.40	89.93	1849	5989	1786	11	62.83	1.76	60.00	0.00	59.00	23.00	42.00	124.00	clostridiales_odb10	0.00	139.00	37.00	88.00	264.00
PES001	megahit	bin.10	False	True	True	885	2669	2622	kingdom	0.00	0.00	0.94	0.00	f__Moraxellaceae (UID4680)	2086231	42.30	87.76	2678	21727	2357	11	75.96	2.13	31.58	2.00	93.00	20.00	9.00	124.00	pseudomonadales_odb10	1.00	451.00	100.00	230.00	782.00
PES001	megahit	bin.11	False	True	True	636	1662	1635	kingdom	0.00	0.00	0.91	0.00	o__Lactobacillales (UID355)	1260214	47.00	90.73	2136	8027	1975	11	71.34	4.46	46.15	0.00	56.00	30.00	38.00	124.00	lactobacillales_odb10	0.00	208.00	66.00	128.00	402.00
PES001	megahit	bin.12	False	True	True	206	746	648	phylum	0.24	0.66	0.37	0.11	k__Bacteria (UID1452)	710228	35.90	89.55	4343	13833	3350	11	61.64	0.08	100.00	0.00	68.00	15.00	41.00	124.00						
PES001	megahit	bin.13	False	True	True	306	1803	1764	kingdom	0.00	0.00	0.95	0.00	k__Bacteria (UID1452)	1876600	57.40	92.01	8217	30911	6132	11	68.33	1.55	66.67	2.00	68.00	9.00	45.00	124.00	chloroflexi_odb10	2.00	163.00	9.00	97.00	271.00
PES001	megahit	bin.14	False	True	False	730	1904	1762	family	0.14	0.33	0.49	0.80	c__Deltaproteobacteria (UID3217)	1653056	62.50	91.46	2560	11178	2252	11	73.36	2.94	57.14	0.00	45.00	22.00	57.00	124.00						
PES001	megahit	bin.15	True	True	True	178	5160	5042	genus	0.22	0.57	0.79	0.42	f__Enterobacteriaceae (UID5054)	5618964	51.70	87.42	51773	204840	31390	11	99.62	1.51	22.22	0.00	123.00	1.00	0.00	124.00	enterobacterales_odb10	3.00	429.00	6.00	2.00	440.00
PES001	megahit	bin.16	False	True	True	439	1918	1837	genus	0.35	0.84	0.77	0.23	k__Bacteria (UID203)	1863323	68.80	89.52	5069	23682	4225	11	61.36	0.00	0.00	0.00	50.00	16.00	58.00	124.00						
PES001	megahit	bin.17	False	True	True	160	722	573	family	0.04	0.07	0.32	0.42	k__Bacteria (UID1453)	703253	50.50	92.30	5513	19578	4161	11	57.83	1.09	0.00	1.00	66.00	16.00	41.00	124.00						
PES001	megahit	bin.18	True	True	True	44	1673	1578	class	0.03	0.06	0.65	0.22	k__Bacteria (UID2570)	1794415	54.00	88.69	84277	140241	40782	11	98.34	0.55	0.00	0.00	112.00	10.00	2.00	124.00	chlorobi_odb10	2.00	1006.00	3.00	149.00	1160.00
PES001	megahit	bin.19	False	True	False	633	1696	1527	class	0.03	0.06	0.59	0.93	o__Clostridiales (UID1120)	1486247	46.70	90.26	2528	17969	2293	11	78.07	2.79	75.00	1.00	84.00	18.00	21.00	124.00	clostridiales_odb10	1.00	166.00	48.00	49.00	264.00
PES001	megahit	bin.2	False	True	True	368	2276	2180	order	0.05	0.10	0.70	0.15	f__Actinomycetaceae (UID1531)	2430668	71.20	85.38	8399	32950	6587	11	79.61	5.02	28.57	2.00	60.00	13.00	49.00	124.00						
PES001	megahit	bin.20	False	True	True	572	2790	2721	genus	0.04	0.09	0.81	0.40	o__Actinomycetales (UID1697)	2619276	66.80	90.76	5666	22124	4579	11	77.89	3.62	55.56	0.00	77.00	17.00	30.00	124.00	propionibacteriales_odb10	1.00	431.00	47.00	170.00	649.00
PES001	megahit	bin.21	False	True	True	901	2371	2139	family	0.10	0.23	0.47	0.40	o__Actinomycetales (UID1530)	1836462	66.10	88.89	2145	10822	2011	11	59.60	2.65	20.00	0.00	35.00	28.00	61.00	124.00						
PES001	megahit	bin.22	True	True	True	257	2117	1924	genus	0.38	1.31	0.27	0.18	o__Clostridiales (UID1120)	2156502	51.10	89.65	11738	53211	8294	11	90.09	0.02	100.00	0.00	103.00	7.00	14.00	124.00	clostridiales_odb10	1.00	222.00	13.00	28.00	264.00
PES001	megahit	bin.3	False	True	True	289	2026	1931	family	0.09	0.21	0.53	0.24	o__Actinomycetales (UID1530)	1965634	64.30	91.05	9641	44793	6801	11	89.32	1.32	80.00	0.00	78.00	21.00	25.00	124.00	propionibacteriales_odb10	2.00	479.00	35.00	133.00	649.00
PES001	megahit	bin.4	True	True	True	646	2645	2468	family	0.05	0.11	0.75	0.40	p__Actinobacteria (UID2112)	2537305	61.30	85.49	5043	30916	3915	11	95.41	3.39	41.67	1.00	91.00	21.00	11.00	124.00	coriobacteriales_odb10	1.00	435.00	47.00	65.00	548.00
PES001	megahit	bin.5	False	True	True	610	2366	2287	kingdom	0.00	0.00	0.84	0.00	k__Bacteria (UID203)	2209579	68.50	86.72	4150	34274	3622	11	51.67	8.77	42.86	2.00	32.00	30.00	60.00	124.00						
PES001	megahit	bin.6	False	True	True	283	2311	2217	family	0.03	0.07	0.64	0.24	k__Bacteria (UID1452)	2481337	52.40	89.83	12014	54538	8737	11	80.78	3.64	0.00	2.00	80.00	10.00	32.00	124.00	chloroflexi_odb10	4.00	189.00	6.00	72.00	271.00
PES001	megahit	bin.7	False	True	False	503	1457	1393	class	0.12	0.28	0.77	0.98	p__Euryarchaeota (UID3)	1168106	28.60	92.54	2303	13914	2317	11	62.13	9.39	6.67						archaea_odb10	12.00	91.00	10.00	81.00	194.00
PES001	megahit	bin.8	False	True	True	565	2285	2211	kingdom	0.00	0.00	0.87	0.00	k__Bacteria (UID203)	1946472	41.40	87.61	4782	29888	3445	11	50.49	0.86	0.00	0.00	45.00	17.00	62.00	124.00						
PES001	megahit	bin.9	False	True	True	425	1815	1697	phylum	0.10	0.22	0.65	0.38	k__Bacteria (UID1452)	1707542	51.60	91.97	4567	19667	4008	11	64.74	1.82	0.00	0.00	58.00	11.00	55.00	124.00						
JAE016	metaspades	bin.1	False	True	True	81	909	772	family	0.04	0.08	0.45	0.29	k__Bacteria (UID1452)	877941	49.70	90.41	30220	103736	10575	11	64.51	2.31	66.67	0.00	78.00	10.00	36.00	124.00						
JAE016	metaspades	bin.10	False	True	True	571	1432	1391	kingdom	0.00	0.00	0.74	0.00	o__Clostridiales (UID1226)	1474603	40.10	93.06	2905	14887	2568	11	83.12	0.53	0.00	0.00	101.00	11.00	12.00	124.00	clostridiales_odb10	0.00	206.00	26.00	32.00	264.00
JAE016	metaspades	bin.11	True	True	True	159	1972	1934	kingdom	0.00	0.00	0.93	0.00	o__Clostridiales (UID1120)	2094322	52.80	88.68	20717	58710	12927	11	98.65	0.70	0.00	1.00	119.00	0.00	4.00	124.00	clostridiales_odb10	1.00	253.00	3.00	7.00	264.00
JAE016	metaspades	bin.12	False	True	True	419	1985	1916	order	0.03	0.05	0.84	0.26	p__Firmicutes (UID1022)	1869425	58.80	91.14	4910	28968	4377	11	80.02	3.96	75.00	0.00	62.00	8.00	54.00	124.00						
JAE016	metaspades	bin.13	False	True	True	254	3026	2943	kingdom	0.00	0.00	0.86	0.00	f__Actinomycetaceae (UID1531)	3388443	72.00	85.92	19335	72012	12359	11	86.46	1.29	60.00	0.00	91.00	13.00	20.00	124.00	actinobacteria_class_odb10	0.00	281.00	23.00	52.00	356.00
JAE016	metaspades	bin.14	True	True	True	147	2112	1949	genus	0.04	0.09	0.73	0.17	o__Bacteroidales (UID2621)	2582641	56.90	83.73	18557	71884	11192	11	96.36	0.19	0.00	0.00	95.00	5.00	24.00	124.00	bacteroidales_odb10	1.00	498.00	3.00	39.00	541.00
JAE016	metaspades	bin.15	False	True	True	685	1710	1535	order	0.08	0.18	0.39	0.22	o__Clostridiales (UID1120)	1429545	57.80	91.28	2134	8873	1965	11	67.24	1.65	0.00	2.00	53.00	25.00	44.00	124.00						
JAE016	metaspades	bin.16	False	True	True	101	644	551	class	0.06	0.14	0.56	0.24	k__Bacteria (UID203)	578895	51.80	92.93	6866	22005	5731	11	70.69	0.00	0.00	0.00	42.00	6.00	76.00	124.00						
JAE016	metaspades	bin.17	True	True	True	145	2165	1953	order	0.21	0.51	0.41	0.19	k__Bacteria (UID209)	2332812	63.80	88.54	51805	108323	14948	11	95.76	0.00	0.00	0.00	105.00	7.00	12.00	124.00	synergistetes_odb10	1.00	539.00	2.00	113.00	655.00
JAE016	metaspades	bin.18	False	True	True	35	654	522	family	0.09	0.19	0.33	0.13	k__Bacteria (UID1453)	721966	50.70	88.32	26887	55384	18036	11	56.13	0.85	0.00	0.00	68.00	11.00	45.00	124.00						
JAE016	metaspades	bin.19	True	True	False	189	1337	1295	phylum	0.03	0.06	0.92	1.00	o__Clostridiales (UID1120)	1468930	46.30	89.08	11167	50521	7689	11	95.39	0.00	0.00	0.00	114.00	3.00	7.00	124.00	clostridiales_odb10	0.00	247.00	3.00	14.00	264.00
JAE016	metaspades	bin.20	True	True	False	135	2480	2414	genus	0.07	0.15	0.90	0.61	o__Bacteroidales (UID2621)	2937969	47.90	90.65	34240	95728	20832	11	98.14	0.00	0.00	1.00	119.00	2.00	2.00	124.00	bacteroidales_odb10	0.00	534.00	0.00	7.00	541.00
JAE016	metaspades	bin.21	False	True	True	331	1160	1069	family	0.63	2.64	0.49	0.13	o__Clostridiales (UID1120)	1035626	43.80	92.18	3280	10360	3054	11	69.90	0.44	33.33	0.00	79.00	13.00	32.00	124.00	clostridiales_odb10	0.00	157.00	31.00	76.00	264.00
JAE016	metaspades	bin.22	True	True	True	45	2401	2293	class	0.03	0.06	0.86	0.04	o__Burkholderiales (UID4000)	2820940	64.00	82.32	98885	310045	55300	11	99.00	0.47	0.00	0.00	114.00	5.00	5.00	124.00	burkholderiales_odb10	2.00	637.00	5.00	44.00	688.00
JAE016	metaspades	bin.23	False	True	True	257	1210	1160	class	0.03	0.05	0.89	0.25	k__Bacteria (UID2569)	1288553	43.30	89.67	5797	22923	4878	11	63.64	9.14	15.79	5.00	62.00	5.00	52.00	124.00	bacteroidetes_odb10	24.00	224.00	5.00	149.00	402.00
JAE016	metaspades	bin.24	False	True	True	640	1410	1331	class	0.05	0.10	0.64	0.34	p__Actinobacteria (UID2112)	1162826	64.00	89.92	1850	6950	1737	11	51.72	4.66	30.77	5.00	44.00	25.00	50.00	124.00						
JAE016	metaspades	bin.25	False	True	True	88	858	695	order	0.05	0.10	0.46	0.40	k__Bacteria (UID1452)	805711	47.90	90.36	11627	39250	8480	11	60.42	9.35	14.29	3.00	65.00	12.00	44.00	124.00						
JAE016	metaspades	bin.26	False	True	True	11	739	646	class	0.07	0.15	0.51	0.12	k__Bacteria (UID1452)	734879	48.70	90.54	121212	196574	66807	11	62.65	0.93	0.00	0.00	84.00	8.00	32.00	124.00						
JAE016	metaspades	bin.27	False	True	True	252	1916	1817	phylum	0.02	0.05	0.86	0.28	p__Actinobacteria (UID2112)	2079302	61.60	82.51	5885	30005	4445	11	89.11	0.40	0.00	1.00	100.00	11.00	12.00	124.00	coriobacteriales_odb10	0.00	472.00	16.00	60.00	548.00
JAE016	metaspades	bin.28	False	True	True	779	3030	2928	kingdom	0.00	0.00	0.89	0.00	f__Actinomycetaceae (UID1531)	3108903	73.20	85.74	4884	62420	3717	11	81.86	2.41	33.33	0.00	87.00	18.00	19.00	124.00	actinobacteria_class_odb10	0.00	256.00	31.00	69.00	356.00
JAE016	metaspades	bin.29	False	True	True	363	1786	1687	family	0.06	0.13	0.61	0.42	p__Firmicutes (UID1022)	1655383	55.70	90.86	5206	30767	4496	11	85.03	1.67	50.00	1.00	87.00	17.00	19.00	124.00	selenomonadales_odb10	2.00	578.00	35.00	181.00	796.00
JAE016	metaspades	bin.3	True	True	True	146	1639	1579	kingdom	0.00	0.00	0.94	0.00	f__Porphyromonadaceae (UID2622)	1994381	49.10	87.04	18224	50653	13474	11	99.61	0.16	0.00	1.00	114.00	3.00	6.00	124.00	bacteroidales_odb10	0.00	530.00	2.00	9.00	541.00
JAE016	metaspades	bin.30	True	True	True	123	2509	2437	kingdom	0.00	0.00	0.93	0.00	o__Actinomycetales (UID1812)	2735661	57.20	87.13	69002	238285	21883	11	95.97	0.29	100.00	0.00	117.00	5.00	2.00	124.00	corynebacteriales_odb10	1.00	678.00	19.00	45.00	743.00
JAE016	metaspades	bin.31	True	True	True	306	3160	3085	kingdom	0.00	0.00	0.92	0.00	o__Actinomycetales (UID1697)	3310308	66.30	89.87	16094	67438	10024	11	94.94	2.40	33.33	0.00	119.00	4.00	1.00	124.00	propionibacteriales_odb10	2.00	602.00	15.00	30.00	649.00
JAE016	metaspades	bin.32	False	True	True	429	1826	1781	order	0.02	0.05	0.92	0.30	p__Actinobacteria (UID2112)	1813203	62.20	88.81	5242	17422	4065	11	87.74	0.00	0.00	0.00	75.00	15.00	34.00	124.00	coriobacteriia_odb10	0.00	307.00	24.00	91.00	422.00
JAE016	metaspades	bin.33	False	True	False	665	1445	1378	class	0.05	0.11	0.75	1.00	o__Bacteroidales (UID2657)	1342564	52.00	90.25	2090	7528	1968	11	56.36	3.57	25.00	2.00	33.00	20.00	69.00	124.00						
JAE016	metaspades	bin.34	True	True	True	88	1832	1776	genus	0.02	0.04	0.93	0.31	o__Bacteroidales (UID2657)	2223730	48.20	90.18	31881	93613	19145	11	94.61	0.37	0.00	1.00	92.00	1.00	30.00	124.00	bacteroidales_odb10	0.00	494.00	0.00	47.00	541.00
JAE016	metaspades	bin.35	False	True	True	521	1830	1714	class	0.08	0.16	0.64	0.42	c__Betaproteobacteria (UID3971)	1739364	59.30	86.82	3596	12332	3294	11	75.75	1.34	28.57	1.00	70.00	11.00	42.00	124.00						
JAE016	metaspades	bin.36	False	True	True	369	1175	1097	family	0.56	2.33	0.52	0.16	o__Clostridiales (UID1120)	1205902	40.50	90.31	3999	17127	3207	11	86.05	1.42	0.00	0.00	107.00	4.00	13.00	124.00	clostridiales_odb10	0.00	215.00	13.00	36.00	264.00
JAE016	metaspades	bin.37	True	True	True	172	2533	2365	order	0.02	0.05	0.62	0.08	f__Actinomycetaceae (UID1531)	3166471	71.70	84.44	25033	67309	15133	11	93.49	2.30	71.43	1.00	99.00	7.00	17.00	124.00	actinobacteria_class_odb10	2.00	304.00	9.00	41.00	356.00
JAE016	metaspades	bin.38	True	True	True	88	2115	1967	genus	0.16	0.38	0.43	0.28	c__Deltaproteobacteria (UID3217)	2347994	61.00	88.25	33277	102028	23005	11	97.32	0.00	0.00	0.00	114.00	3.00	7.00	124.00						
JAE016	metaspades	bin.39	True	True	True	60	1361	1285	genus	0.22	0.57	0.58	0.15	o__Clostridiales (UID1120)	1576182	46.50	88.78	33641	124023	24621	11	95.04	0.35	0.00	0.00	118.00	2.00	4.00	124.00	clostridiales_odb10	3.00	246.00	2.00	13.00	264.00
JAE016	metaspades	bin.4	True	True	True	338	2511	2309	order	0.08	0.18	0.70	0.26	c__Gammaproteobacteria (UID4201)	2563685	60.20	87.75	10875	38352	7430	11	93.66	1.08	33.33	0.00	88.00	5.00	31.00	124.00	gammaproteobacteria_odb10	0.00	289.00	13.00	64.00	366.00
JAE016	metaspades	bin.40	True	True	False	509	2396	2301	order	0.03	0.05	0.84	0.63	f__Spirochaetaceae (UID2512)	2462040	45.50	90.83	6162	17629	4762	11	96.34	0.00	0.00	1.00	88.00	12.00	23.00	124.00	spirochaetales_odb10	0.00	313.00	17.00	15.00	345.00
JAE016	metaspades	bin.41	True	True	True	201	1813	1647	order	0.21	0.50	0.43	0.35	k__Bacteria (UID209)	1937713	64.70	88.08	10533	53438	7669	11	98.31	0.62	0.00	0.00	93.00	11.00	20.00	124.00	synergistetes_odb10	4.00	449.00	15.00	187.00	655.00
JAE016	metaspades	bin.42	False	True	False	1042	2430	2254	phylum	0.03	0.06	0.80	1.00	p__Actinobacteria (UID1454)	1965963	64.40	85.62	1859	7101	1757	11	55.92	3.75	0.00	2.00	51.00	26.00	45.00	124.00	actinobacteria_class_odb10	0.00	153.00	65.00	138.00	356.00
JAE016	metaspades	bin.5	False	True	True	122	1657	1553	family	0.61	2.32	0.54	0.07	p__Bacteroidetes (UID2605)	1991332	47.40	93.90	22581	81770	15928	11	89.67	0.00	0.00	0.00	98.00	6.00	20.00	124.00	bacteroidales_odb10	0.00	448.00	10.00	83.00	541.00
JAE016	metaspades	bin.6	True	True	True	58	1539	1472	family	0.38	1.41	0.56	0.14	o__Clostridiales (UID1120)	1707632	49.50	90.93	43715	143339	25861	11	96.45	0.71	0.00	0.00	116.00	2.00	6.00	124.00	clostridiales_odb10	1.00	254.00	1.00	8.00	264.00
JAE016	metaspades	bin.7	True	True	True	124	2460	2376	kingdom	0.00	0.00	0.93	0.00	k__Bacteria (UID1452)	2729995	55.60	89.96	27455	121713	15051	11	90.91	3.03	25.00	3.00	101.00	8.00	12.00	124.00	chloroflexi_odb10	4.00	226.00	4.00	37.00	271.00
JAE016	metaspades	bin.8	True	True	False	109	2443	2286	family	0.03	0.05	0.56	0.77	c__Deltaproteobacteria (UID3218)	2629162	60.10	90.71	57255	155228	23061	11	98.82	0.00	0.00	0.00	117.00	3.00	4.00	124.00	desulfovibrionales_odb10	1.00	750.00	4.00	22.00	777.00
JAE016	metaspades	bin.9	False	True	True	253	872	825	genus	0.34	1.18	0.38	0.18	o__Clostridiales (UID1120)	925006	38.70	92.71	3932	16043	3613	11	73.04	1.65	0.00	1.00	63.00	7.00	53.00	124.00	clostridiales_odb10	1.00	152.00	12.00	99.00	264.00
GOY005	megahit	bin.1	True	True	True	190	1697	1611	class	0.02	0.04	0.66	0.37	k__Bacteria (UID2570)	1708311	54.20	89.05	13089	48749	8944	11	95.49	1.89	60.00	1.00	98.00	16.00	9.00	124.00	chlorobi_odb10	1.00	930.00	29.00	200.00	1160.00
GOY005	megahit	bin.10	False	True	False	654	1807	1671	family	0.13	0.28	0.49	0.73	k__Bacteria (UID203)	1576369	62.70	90.95	2760	8750	2406	11	69.30	0.00	0.00	0.00	57.00	16.00	51.00	124.00						
GOY005	megahit	bin.11	False	True	True	729	1970	1917	kingdom	0.00	0.00	0.88	0.00	o__Clostridiales (UID1120)	1818413	32.90	86.21	2882	12588	2490	11	88.62	1.63	75.00	1.00	90.00	16.00	17.00	124.00	clostridiales_odb10	1.00	194.00	32.00	37.00	264.00
GOY005	megahit	bin.12	False	True	False	721	1771	1743	phylum	0.02	0.05	0.92	0.65	k__Bacteria (UID2329)	1405399	32.30	91.21	2068	7772	1949	11	75.82	2.30	33.33	1.00	74.00	27.00	22.00	124.00	fusobacteriales_odb10	2.00	281.00	48.00	179.00	510.00
GOY005	megahit	bin.13	True	True	True	536	2558	2506	kingdom	0.00	0.00	0.94	0.00	o__Pseudomonadales (UID4679)	2796549	44.00	83.91	7482	30125	5217	11	95.74	2.21	57.14	0.00	94.00	15.00	15.00	124.00	pseudomonadales_odb10	0.00	681.00	32.00	69.00	782.00
GOY005	megahit	bin.14	False	True	True	488	1709	1631	class	0.02	0.05	0.60	0.28	o__Clostridiales (UID1226)	1523422	39.60	94.39	3408	12609	3109	11	74.24	1.27	100.00	0.00	75.00	17.00	32.00	124.00	clostridiales_odb10	0.00	167.00	34.00	63.00	264.00
GOY005	megahit	bin.15	False	True	True	688	1882	1699	family	0.52	1.71	0.46	0.20	c__Clostridia (UID1118)	1618652	56.60	90.01	2522	17370	2315	11	72.13	0.83	50.00	0.00	71.00	23.00	30.00	124.00	clostridiales_odb10	0.00	144.00	37.00	83.00	264.00
